scenario_id,bus_id,bus_name,compact_zone,raw_source_pg_mw,solved_pg_mw,pg_departure_mw,initial_vm_pu,solved_vm_pu,vm_departure_pu
S2_2019_WINTER_PEAK_PUBLIC,37,NEW SEATHED ,F,74.6965222972399,75.4404155202842,0.743893223044253,1.02100313,1.09645848993539,0.075455359935386
S2_2019_WINTER_PEAK_PUBLIC,38,GILBOA      ,F,124.494203828733,125.729413398447,1.23520956971343,1.0319714,1.09999999472103,0.0680285947210295
S2_2019_WINTER_PEAK_PUBLIC,39,LEEDS       ,G,75.9933309673802,76.5584959444753,0.565164977095051,0.999498185,1.09622262185063,0.0967244368506268
S2_2019_WINTER_PEAK_PUBLIC,40,NEW SEATHED ,F,0,0,0,1.0474538,1.08008381042488,0.0326300104248805
S2_2019_WINTER_PEAK_PUBLIC,41,ROTTERDAM   ,F,74.6965222972399,75.4527153680054,0.756193070765448,1.06962395,1.07837414550652,0.00875019550651612
S2_2019_WINTER_PEAK_PUBLIC,42,ALBANY      ,F,265.920614086863,268.602818893474,2.68220480661091,1.1,1.0889616039585,-0.0110383960414977
S2_2019_WINTER_PEAK_PUBLIC,43,EDIC        ,E,143.088118594991,144.424855521376,1.33673692638487,1.0573451,1.09080789421671,0.0334627942167125
S2_2019_WINTER_PEAK_PUBLIC,44,PORTER      ,E,71.5440592974956,72.2129466439195,0.668887346423929,1.06365915,1.08089995018591,0.0172408001859139
S2_2019_WINTER_PEAK_PUBLIC,45,PORTER      ,E,0,0,0,1.0620279,1.0663201202542,0.00429222025419551
S2_2019_WINTER_PEAK_PUBLIC,46,COLTON      ,D,0,0,0,1.09322039,1.07380585578355,-0.0194145342164542
S2_2019_WINTER_PEAK_PUBLIC,47,MOSES W     ,D,562.477594034074,567.54207098142,5.06447694734607,1.09999999,1.09999999421895,4.21895407498596e-09
S2_2019_WINTER_PEAK_PUBLIC,48,MOSES E     ,D,23.8463175040944,24.0642675278759,0.217950023781469,1.1,1.09999999884738,-1.15262466238164e-09
S2_2019_WINTER_PEAK_PUBLIC,49,PLATTSBURGH ,D,0,0,0,1.00362111,1.07994072557901,0.0763196155790127
S2_2019_WINTER_PEAK_PUBLIC,50,CLAY        ,C,799.50078474621,825.130186634899,25.6294018886898,1.1,1.09999999865517,-1.34482580627093e-09
S2_2019_WINTER_PEAK_PUBLIC,51,CLAY        ,C,211.85880265946,218.636347959547,6.77754530008704,1.08300607,1.08298060472901,-2.54652709890113e-05
S2_2019_WINTER_PEAK_PUBLIC,52,ROCHESTER   ,B,0,0,0,1.08574763,1.09356454532168,0.00781691532168294
S2_2019_WINTER_PEAK_PUBLIC,53,ROCHESTER   ,B,237.817423954103,239.785328974265,1.96790502016228,1.09999998,1.0798911551801,-0.0201088248198982
S2_2019_WINTER_PEAK_PUBLIC,54,NIAGARA W   ,A,380.122512854177,388.214472691751,8.09195983757422,1.05172033,1.08817746025317,0.0364571302531704
S2_2019_WINTER_PEAK_PUBLIC,55,NIAGARA E   ,A,190.061256427088,194.08171467068,4.02045824359175,1.08981247,1.09468721825102,0.00487474825101875
S2_2019_WINTER_PEAK_PUBLIC,56,HUNTLEY     ,A,477.188977464408,487.096026344381,9.90704887997305,1.1,1.09999999786715,-2.13285056283041e-09
S2_2019_WINTER_PEAK_PUBLIC,57,HUNTLEY     ,A,13.7989408056896,14.0901162822094,0.291175476519813,1.0934149,1.09464454843581,0.00122964843580564
S2_2019_WINTER_PEAK_PUBLIC,58,GARDENVILLE ,A,0,0,0,1.06484475,1.09358149630172,0.0287367463017207
S2_2019_WINTER_PEAK_PUBLIC,59,GARDENVILLE ,A,0,0,0,1.05436325,1.08967713862352,0.0353138886235231
S2_2019_WINTER_PEAK_PUBLIC,60,DUNKIRK     ,A,57.3820643689843,58.5769872088393,1.19492283985505,1.09860245,1.0999999715772,0.00139752157720197
S2_2019_WINTER_PEAK_PUBLIC,61,DUNKIRK     ,A,127.492645830374,130.124545691309,2.63189986093452,1.05145966,1.0999999352522,0.0485402752522028
S2_2019_WINTER_PEAK_PUBLIC,62,STOLLE RD   ,A,0,0,0,1.06290223,1.09372741001553,0.0308251800155324
S2_2019_WINTER_PEAK_PUBLIC,63,MEYER       ,C,0,0,0,1.05838751,1.08758919590902,0.0292016859090187
S2_2019_WINTER_PEAK_PUBLIC,64,MEYER       ,C,0,0,0,1.05841767,1.08260447633062,0.0241868063306199
S2_2019_WINTER_PEAK_PUBLIC,65,GESONIDGE   ,C,5.41211343011825,5.58803307195748,0.17591964183923,1.07077891,1.0729725912216,0.00219368122160013
S2_2019_WINTER_PEAK_PUBLIC,66,WATERCURE   ,C,0,0,0,1.07348882,1.09999999706369,0.0265111770636879
