gen_row,device_key,source_bus,online,pg_mw,pmin_mw,pmax_mw,qg_mvar,qmin_mvar,qmax_mvar,p_below_min_mw,p_above_max_mw,q_below_min_mvar,q_above_max_mvar,violated,invalid_capability_bounds
1,NPCC_S7:GEN_ROW:10:BUS:42,42,1,568.003988745583,0,568.003995,220.243046026158,-999,999,0,0,0,0,0,0
2,NPCC_S7:GEN_ROW:11:BUS:47,47,1,944.920659808782,0,944.920662,85.9048252365904,-999,999,0,0,0,0,0,0
3,NPCC_S7:GEN_ROW:12:BUS:48,48,1,40.0600435401039,0,40.0600457,238.153052865625,-999,999,0,0,0,0,0,0
4,NPCC_S7:GEN_ROW:13:BUS:50,50,1,1105.24857515988,0,1105.24857748821,999,-999,999,0,0,0,0,0,0
5,NPCC_S7:GEN_ROW:14:BUS:51,51,1,106.384088827302,0,292.878562141814,-43.2963695407015,-999,999,0,0,0,0,0,0
6,NPCC_S7:GEN_ROW:15:BUS:53,53,1,288.799998951009,0,288.8,611.056035387876,-999,999,0,0,0,0,0,0
7,NPCC_S7:GEN_ROW:16:BUS:54,54,1,197.192649677544,0,197.192650893643,78.403294533727,-999,999,0,0,0,0,0,0
8,NPCC_S7:GEN_ROW:17:BUS:54,54,1,197.192649677544,0,197.192650893643,784.73928132406,-9999,9999,0,0,0,0,0,0
9,NPCC_S7:GEN_ROW:18:BUS:55,55,1,197.192649709742,0,197.192650893643,300.701601214446,-999,999,0,0,0,0,0,0
10,NPCC_S7:GEN_ROW:19:BUS:56,56,1,495.093850231121,0,495.093851384339,244.373961991395,-999,999,0,0,0,0,0,0
11,NPCC_S7:GEN_ROW:20:BUS:57,57,1,14.3166974102318,0,14.3166985641929,78.5004225888898,-999,999,0,0,0,0,0,0
12,NPCC_S7:GEN_ROW:21:BUS:60,60,1,59.5351266983369,0,59.5351288283759,218.133826018225,-999,999,0,0,0,0,0,0
13,NPCC_S7:GEN_ROW:22:BUS:61,61,1,128.150994286051,0,132.276368542162,-46.5595632647435,-999,999,0,0,0,0,0,0
14,NPCC_S7:GEN_ROW:23:BUS:65,65,1,7.48183097095333,0,7.481832143219,220.168805298993,-999,999,0,0,0,0,0,0
15,NPCC_S7:GEN_ROW:24:BUS:68,68,1,122.728857614375,0,271.054008885173,287.268304137773,-999,999,0,0,0,0,0,0
16,NPCC_S7:GEN_ROW:25:BUS:71,71,1,643.677755153356,0,643.677757785503,165.853991232008,-999,999,0,0,0,0,0,0
17,NPCC_S7:GEN_ROW:26:BUS:72,72,1,53.6201467090991,0,190.859261556085,31.7114249791202,-999,999,0,0,0,0,0,0
18,NPCC_S7:GEN_ROW:27:BUS:78,78,1,565.099168569347,0,565.099092,998.999831501737,-999,999,0,7.65693471294071e-05,0,0,0,0
19,NPCC_S7:GEN_ROW:28:BUS:79,79,1,577.45347845853,0,577.453484,31.7558155525024,-999,999,0,0,0,0,0,0
20,NPCC_S7:GEN_ROW:29:BUS:80,80,1,584.929336241426,0,584.929342,0.979972647404252,-999,999,0,0,0,0,0,0
21,NPCC_S7:GEN_ROW:30:BUS:82,82,1,619.623970456259,0,619.623976,17.4632159731744,-999,999,0,0,0,0,0,0
22,NPCC_S7:GEN_ROW:49:BUS:79,79,1,936.033705105116,0,1200,0,-0,0,0,0,-0,0,0,0
23,NPCC_S7:GEN_ROW:50:BUS:82,82,1,526.299346827288,0,900,0,-0,0,0,0,-0,0,0,0
24,NPCC_S7:GEN_ROW:51:BUS:81,81,1,499.13765780489,0,900,0,-0,0,0,0,-0,0,0,0
25,NPCC_S7:GEN_ROW:52:BUS:43,43,1,211.723346750588,0,400,0,-0,0,0,0,-0,0,0,0
26,NPCC_S7:GEN_ROW:53:BUS:44,44,1,53.558789176773,0,200,0,-0,0,0,0,-0,0,0,0
27,NPCC_S7:GEN_ROW:54:BUS:38,38,1,265.096889712069,0,500,0,-0,0,0,0,-0,0,0,0
28,NPCC_S7:GEN_ROW:55:BUS:42,42,1,275.823988780871,0,500,0,-0,0,0,0,-0,0,0,0
29,NPCC_S7:GEN_ROW:56:BUS:41,41,1,102.401892552385,0,300,0,-0,0,0,0,-0,0,0,0
30,NPCC_S7:GEN_ROW:57:BUS:37,37,1,93.5334033828811,0,300,0,-0,0,0,0,-0,0,0,0
31,NPCC_S7:GEN_ROW:58:BUS:73,73,1,621.294947400714,0,900,0,-0,0,0,0,-0,0,0,0
32,NPCC_S7:GEN_ROW:59:BUS:76,76,1,299.490320317409,0,700,0,-0,0,0,0,-0,0,0,0
33,NPCC_S7:GEN_ROW:60:BUS:39,39,1,331.817592256194,0,600,0,-0,0,0,0,-0,0,0,0
34,NPCC_S7:GEN_ROW:61:BUS:80,80,1,900.497595897434,0,1200,0,-0,0,0,0,-0,0,0,0
35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,1,229.959834918564,0,600,0,-0,0,0,0,-0,0,0,0
