source_bus,bus_type,vm_pu,vmin_pu,vmax_pu,p_mismatch_mw,q_mismatch_mvar,voltage_below_min_pu,voltage_above_max_pu,violated,invalid_voltage_bounds
1,1,0.982445748193645,0.9,1.1,-1.79650911108262e-09,5.49171321463074e-10,0,0,0,0
2,1,0.977245344811782,0.9,1.1,5.52261262771387e-10,2.46885590547116e-10,0,0,0,0
3,1,0.953312361647978,0.9,1.1,3.97761823478504e-11,8.23661139293108e-11,0,0,0,0
4,1,0.969986371567623,0.9,1.1,-9.35805290359406e-10,8.69457510771305e-10,0,0,0,0
5,1,0.956725260316082,0.9,1.1,2.5357063416165e-09,1.51996716461728e-09,0,0,0,0
6,1,0.980985852059458,0.9,1.1,3.75905528926523e-09,3.99211330659455e-10,0,0,0,0
7,1,1.01893570628029,0.9,1.1,-2.26032170758117e-09,1.42876288578009e-09,0,0,0,0
8,1,1.01225554138499,0.9,1.1,-3.56633957942797e-09,1.80768659593042e-09,0,0,0,0
9,1,0.99973494710988,0.9,1.1,-5.97907501287409e-10,2.34329888826323e-10,0,0,0,0
10,1,1.06541690058401,0.9,1.1,-3.37109800377681e-09,3.28648972138425e-11,0,0,0,0
11,1,1.06783929189521,0.9,1.1,1.75257355294889e-08,2.16729745261546e-10,0,0,0,0
12,1,1.03425402781412,0.9,1.1,2.25384155783104e-10,3.26011218021449e-10,0,0,0,0
13,1,1.06615809836857,0.9,1.1,-3.8090232665407e-10,3.24325227940864e-10,0,0,0,0
14,1,1.0629620164849,0.9,1.1,-8.59017745824531e-10,1.2192629128549e-09,0,0,0,0
15,1,1.02951329533889,0.9,1.1,-4.02337718696799e-10,3.66227936865471e-10,0,0,0,0
16,1,1.04187940408083,0.9,1.1,7.78339881435386e-09,-4.02837230240038e-09,0,0,0,0
17,1,1.04281526570385,0.9,1.1,-1.35679556478863e-09,1.25067955991653e-09,0,0,0,0
18,1,1.02248353983163,0.9,1.1,-9.76001501840074e-11,1.08207132143434e-09,0,0,0,0
19,1,1.07277343494678,0.9,1.1,2.16630269278539e-10,-1.31450406115619e-12,0,0,0,0
20,1,1.08245686348369,0.9,1.1,9.28253029996995e-10,-1.48574486047437e-11,0,0,0,0
21,2,1.09999998766663,0.9,1.1,-6.35736796539277e-10,2.40584085986484e-09,0,0,0,0
22,2,1.09999995133422,0.9,1.1,-2.95557356366771e-09,-8.72773853188846e-10,0,0,0,0
23,2,1.09999989061796,0.9,1.1,-1.04587059013284e-08,2.68824464910722e-08,0,0,0,0
24,2,1.09999996128111,0.9,1.1,-2.56636667472776e-09,8.14225131762214e-10,0,0,0,0
25,2,1.0999999257008,0.9,1.1,8.97739482752513e-09,1.31429942484829e-08,0,0,0,0
26,2,1.09999996175578,0.9,1.1,-7.6818196248496e-10,4.52376980319968e-09,0,0,0,0
27,2,1.09999998939735,0.9,1.1,-2.46473064180464e-09,2.86229351331713e-09,0,0,0,0
28,1,1.00475244219012,0.9,1.1,0,0,0,0,0,0
29,1,1.00475244219012,0.9,1.1,-1.08193932812631e-07,2.6313872499991e-08,0,0,0,0
30,1,0.986305142068832,0.9,1.1,-2.05676542464062e-09,5.43627187710172e-09,0,0,0,0
31,1,0.951438194022351,0.9,1.1,5.29780663782731e-10,4.78735273645725e-09,0,0,0,0
32,1,0.967182608709658,0.9,1.1,-5.39231104680417e-10,2.23881122179344e-09,0,0,0,0
33,1,0.972906036389454,0.9,1.1,-4.83274076830441e-09,1.15599517671043e-09,0,0,0,0
34,1,0.966061033966704,0.9,1.1,2.3356960809906e-09,2.80323320112075e-10,0,0,0,0
35,1,0.968101558569438,0.9,1.1,1.94464746527956e-08,6.46576836516033e-09,0,0,0,0
36,2,1.09999998682611,0.9,1.1,-1.75623426912352e-09,2.76145328825805e-09,0,0,0,0
37,1,1.04463314955216,0.9,1.1,-1.82453533170701e-07,3.79634473857138e-07,0,0,0,0
38,1,1.05395971592018,0.9,1.1,-1.94023471067339e-07,1.73149716786725e-08,0,0,0,0
