scenario_id,gen_row,generator_key,bus_id,raw_prior_pg_mw,solved_pg_mw,pg_departure_mw,initial_qg_mvar,solved_qg_mvar,qg_departure_mvar,pmin_mw,pmax_mw,qmin_mvar,qmax_mvar
S2_2019_WINTER_PEAK_PUBLIC,20,NPCC_S7:GEN_ROW:29:BUS:80,80,189.806973473179,192.642858078876,2.83588460569646,35.2376352,39.4570294387897,4.21939423878971,0,584.929342,-999,999
S2_2019_WINTER_PEAK_PUBLIC,21,NPCC_S7:GEN_ROW:30:BUS:82,82,217.067464382277,223.216526681598,6.14906229932049,123.659545,340.44036856896,216.78082356896,0,619.623976,-999,999
S2_2019_WINTER_PEAK_PUBLIC,22,NPCC_S7:GEN_ROW:49:BUS:79,79,420.385535983089,432.274749884793,11.8892139017039,0,0,0,0,1200,-0,0
S2_2019_WINTER_PEAK_PUBLIC,23,NPCC_S7:GEN_ROW:50:BUS:82,82,315.289151987317,324.220627016583,8.93147502926587,0,0,0,0,900,-0,0
S2_2019_WINTER_PEAK_PUBLIC,24,NPCC_S7:GEN_ROW:51:BUS:81,81,315.289151987317,324.178148179744,8.88899619242767,0,0,0,0,900,-0,0
S2_2019_WINTER_PEAK_PUBLIC,25,NPCC_S7:GEN_ROW:52:BUS:43,43,143.088118594991,144.424855521376,1.33673692638487,0,0,0,0,400,-0,0
S2_2019_WINTER_PEAK_PUBLIC,26,NPCC_S7:GEN_ROW:53:BUS:44,44,71.5440592974956,72.2129466439195,0.668887346423929,0,0,0,0,200,-0,0
S2_2019_WINTER_PEAK_PUBLIC,27,NPCC_S7:GEN_ROW:54:BUS:38,38,124.494203828733,125.729413398447,1.23520956971343,0,0,0,0,500,-0,0
S2_2019_WINTER_PEAK_PUBLIC,28,NPCC_S7:GEN_ROW:55:BUS:42,42,124.494203828733,125.749912080774,1.25570825204069,0,0,0,0,500,-0,0
S2_2019_WINTER_PEAK_PUBLIC,29,NPCC_S7:GEN_ROW:56:BUS:41,41,74.6965222972399,75.4527153680054,0.756193070765448,0,0,0,0,300,-0,0
S2_2019_WINTER_PEAK_PUBLIC,30,NPCC_S7:GEN_ROW:57:BUS:37,37,74.6965222972399,75.4404155202842,0.743893223044253,0,0,0,0,300,-0,0
S2_2019_WINTER_PEAK_PUBLIC,31,NPCC_S7:GEN_ROW:58:BUS:73,73,113.98999645107,114.852404317009,0.862407865939048,0,0,0,0,900,-0,0
S2_2019_WINTER_PEAK_PUBLIC,32,NPCC_S7:GEN_ROW:59:BUS:76,76,88.6588861286103,89.3345931787062,0.675707050095937,0,0,0,0,700,-0,0
S2_2019_WINTER_PEAK_PUBLIC,33,NPCC_S7:GEN_ROW:60:BUS:39,39,75.9933309673802,76.5584959444753,0.565164977095051,0,0,0,0,600,-0,0
S2_2019_WINTER_PEAK_PUBLIC,34,NPCC_S7:GEN_ROW:61:BUS:80,80,389.394670113532,395.212572007312,5.81790189378057,0,0,0,0,1200,-0,0
S2_2019_WINTER_PEAK_PUBLIC,35,NPCC_S7:GEN_ROW:62:BUS:9003,9003,194.697335056766,197.591389319938,2.89405426317191,0,0,0,0,600,-0,0
S2_2019_WINTER_PEAK_PUBLIC,36,NY2019:INDIAN_POINT:2,74,371.145893893991,367.951576979753,-3.19431691423785,0,-1.7861524601272,-1.7861524601272,0,367.951577018918,-120.939834841615,120.939834841615
S2_2019_WINTER_PEAK_PUBLIC,37,NY2019:INDIAN_POINT:3,74,376.210756467844,372.972848135095,-3.23790833274944,0,-1.81052728656426,-1.81052728656426,0,372.972848174259,-122.590246858168,122.590246858168
