branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,61.2399644691656,31.5356309950934,0,0,0.0135685042394233,-360,360,0,0,0,0,3.5527136788005e-15,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,779.854458734155,773.983722634793,0,0,2.7756376807616,-360,360,0,0,0,0,2.27817331817184e-13,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,85.4775072584926,90.3736524583105,0,0,-0.169416454796617,-360,360,0,0,0,0,1.77635683940025e-15,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-4.89074952197547,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,63.8343334473159,84.5388430259704,0,0,-1.32820550384077,-360,360,0,0,0,0,1.00485917355762e-14,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,598.914155289637,594.415419140579,0,0,5.29526632986299,-360,360,0,0,0,0,1.14571573537582e-13,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,598.914155289637,594.415419140579,0,0,5.29526632986299,-360,360,0,0,0,0,1.14571573537582e-13,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-5.432097434455,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,307.778572984866,309.310861019278,0,0,-1.40385293108772,-360,360,0,0,0,0,3.41060513164848e-13,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,20.1219048131055,28.1689335421146,0,0,-2.79798423372988,-360,360,0,0,0,0,9.73761165828488e-14,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,221.658865045823,217.942969852577,0,0,-0.710764367276151,-360,360,0,0,0,0,4.01943669423046e-14,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,146.783824123474,162.062854206829,0,0,-1.95709688813569,-360,360,0,0,0,0,2.00971834711523e-13,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,146.783824123474,162.062854206829,0,0,-1.95709688813569,-360,360,0,0,0,0,2.00971834711523e-13,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,412.493181615215,401.142204080927,0,0,4.0289614410861,-360,360,0,0,0,0,1.53897717276333e-12,0
15,NPCC_S7:BRANCH_ROW:47,44,48,0,6896.14528055676,0,0,0,0,-26.6591833399402,-360,360,0,0,0,0,0,0
16,NPCC_S7:BRANCH_ROW:48,45,46,1,2040.85471944324,105.308236158184,102.588287087342,0,0,-22.9012307278929,-360,360,0,0,0,0,4.49386683977818e-14,0
17,NPCC_S7:BRANCH_ROW:49,45,51,1,489.56239109923,71.0326556339409,68.6980531185295,0,0,-3.03622380722695,-360,360,0,0,0,0,1.7273871523195e-13,0
18,NPCC_S7:BRANCH_ROW:50,45,71,1,166.495119914644,13.5930606901824,6.19806658909229,0,0,-1.20917866934923,-360,360,0,0,0,0,4.7661681780532e-14,0
19,NPCC_S7:BRANCH_ROW:51,46,47,1,2500,110.374078520617,109.558620697732,0,0,-10.1815167383383,-360,360,0,0,0,0,3.5527136788005e-14,0
20,NPCC_S7:BRANCH_ROW:52,46,49,1,2500,24.014802815424,22.5313738355784,0,0,-3.25402307459183,-360,360,0,0,0,0,3.5527136788005e-15,0
21,NPCC_S7:BRANCH_ROW:53,47,48,1,2500,557.118436026538,680.922532919698,0,0,2.39460268520491,-360,360,0,0,0,0,6.43109871076874e-13,0
22,NPCC_S7:BRANCH_ROW:54,50,51,1,2500,914.275908734595,767.386428464054,0,0,2.2390701547187,-360,360,0,0,0,0,5.6843418860808e-14,0
23,NPCC_S7:BRANCH_ROW:55,50,52,1,2858.06690137886,363.772272645883,441.422635748283,0,0,2.68946760338413,-360,360,0,0,0,0,1.13686837721616e-13,0
24,NPCC_S7:BRANCH_ROW:56,51,53,1,290.964700741948,70.882585620808,60.4208040294694,0,0,7.02691620071773,-360,360,0,0,0,0,1.09674751346014e-13,0
25,NPCC_S7:BRANCH_ROW:57,51,72,1,2500,187.292138787511,174.617591492284,0,0,-1.04377856325904,-360,360,0,0,0,0,1.72882509170285e-13,0
26,NPCC_S7:BRANCH_ROW:58,52,53,1,2500,299.172492885226,302.557838144053,0,0,6.57651875205229,-360,360,0,0,0,0,7.31859017832903e-13,0
27,NPCC_S7:BRANCH_ROW:59,53,55,1,997.983883346124,79.4741381374562,93.0358251929724,0,0,-5.26608376829959,-360,360,0,0,0,0,1.89596449674331e-13,0
28,NPCC_S7:BRANCH_ROW:60,53,65,1,785.968397879188,130.21641609401,119.965196557113,0,0,-1.32005490993737,-360,360,0,0,0,0,2.24046417335836e-13,0
29,NPCC_S7:BRANCH_ROW:61,54,56,1,789.941803,164.611263254993,164.962313387937,0,0,-0.00476674540042055,-360,360,0,0,0,0,9.27959019765837e-13,0
30,NPCC_S7:BRANCH_ROW:62,54,62,1,789.941803,62.2925662178373,56.0428844380849,0,0,2.11196229731695,-360,360,0,0,0,0,1.72882509170285e-13,0
31,NPCC_S7:BRANCH_ROW:65,55,57,1,789.941803,59.2849014510769,59.2671544408737,0,0,1.09770122108412,-360,360,0,0,0,0,9.29834153019897e-14,0
32,NPCC_S7:BRANCH_ROW:66,55,59,1,789.941803,57.1196046629366,57.5083477916155,0,0,0.96877603439929,-360,360,0,0,0,0,1.67241897428594e-13,0
33,NPCC_S7:BRANCH_ROW:67,56,58,1,2500,204.478936414221,203.228098699106,0,0,2.01920461367301,-360,360,0,0,0,0,5.72857867687912e-14,0
34,NPCC_S7:BRANCH_ROW:68,57,59,1,2500,41.7561099582348,43.0811661347448,0,0,-0.12892518668483,-360,360,0,0,0,0,1.88829322182731e-13,0
35,NPCC_S7:BRANCH_ROW:69,58,60,1,2500,63.3742018683788,70.7994004017125,0,0,-1.46637619509741,-360,360,0,0,0,0,1.77635683940025e-15,0
36,NPCC_S7:BRANCH_ROW:70,58,62,1,2500,32.3338249453604,29.917265987211,0,0,0.0975244290443604,-360,360,0,0,0,0,0,0
37,NPCC_S7:BRANCH_ROW:71,59,61,1,2500,31.1220144417264,32.0931723289978,0,0,-2.95349651621764,-360,360,0,0,0,0,4.62010565257173e-14,0
38,NPCC_S7:BRANCH_ROW:73,62,63,1,620,81.8835533214345,74.323033204241,0,0,2.74656206608311,-360,360,0,0,0,0,1.4210854715202e-14,0
39,NPCC_S7:BRANCH_ROW:74,63,64,1,2500,81.829515290673,80.2267647868563,0,0,1.91963164550255,-360,360,0,0,0,0,0,0
40,NPCC_S7:BRANCH_ROW:75,63,67,1,2500,105.061182343855,95.2898910416809,0,0,-0.644421284520814,-360,360,0,0,0,0,1.46482137552712e-14,0
41,NPCC_S7:BRANCH_ROW:76,64,65,1,2500,74.8707633645628,73.5300682106085,0,0,-0.42120171262742,-360,360,0,0,0,0,3.5527136788005e-15,0
42,NPCC_S7:BRANCH_ROW:77,64,68,1,2500,58.4603178743402,55.7773021490422,0,0,-2.7636140926819,-360,360,0,0,0,0,7.105427357601e-15,0
43,NPCC_S7:BRANCH_ROW:78,66,67,1,2500,41.3842530275888,41.0507388152964,0,0,-0.0287015891671298,-360,360,0,0,0,0,7.105427357601e-15,0
44,NPCC_S7:BRANCH_ROW:79,66,69,1,2500,47.9342177848782,26.1006109777711,0,0,-0.298572406760427,-360,360,0,0,0,0,3.97205464519564e-15,0
45,NPCC_S7:BRANCH_ROW:81,67,68,1,2500,46.2900053098322,47.1764704014328,0,0,-0.199561162658542,-360,360,0,0,0,0,0,0
46,NPCC_S7:BRANCH_ROW:82,67,70,1,2500,32.121907897444,32.829346877284,0,0,-0.97048026886799,-360,360,0,0,0,0,3.86462750421931e-13,0
47,NPCC_S7:BRANCH_ROW:84,68,71,1,2500,13.3755785546766,20.7210582801703,0,0,-1.53740377284816,-360,360,0,0,0,0,1.77635683940025e-15,0
48,NPCC_S7:BRANCH_ROW:85,69,71,1,2500,96.8023510734633,95.2053852531563,0,0,-1.4670941179134,-360,360,0,0,0,0,2.92964275105423e-14,0
49,NPCC_S7:BRANCH_ROW:86,70,71,1,2500,32.8293468772844,32.7179996076375,0,0,-0.76648466663871,-360,360,0,0,0,0,7.6982681998557e-13,0
50,NPCC_S7:BRANCH_ROW:87,71,72,1,2500,1051.95309445965,931.35066648593,0,0,-2.87082370113676,-360,360,0,0,0,0,3.69482222595252e-13,0
51,NPCC_S7:BRANCH_ROW:88,73,74,0,1599.84337349398,0,0,0,0,4.44181512218957,-360,360,0,0,0,0,0,0
52,NPCC_S7:BRANCH_ROW:89,73,74,0,1599.84337349398,0,0,0,0,4.44181512218957,-360,360,0,0,0,0,0,0
53,NPCC_S7:BRANCH_ROW:90,74,77,1,2500,156.376355453765,157.034839694737,0,0,-0.327331343818559,-360,360,0,0,0,0,6.22991845545915e-12,0
54,NPCC_S7:BRANCH_ROW:91,74,78,1,2889.50495049505,640.308353725348,637.349767529633,0,0,1.40185682238513,-360,360,0,0,0,0,6.47492765001321e-12,0
55,NPCC_S7:BRANCH_ROW:92,74,78,1,2889.50495049505,640.308353725348,637.349767529633,0,0,1.40185682238513,-360,360,0,0,0,0,6.47492765001321e-12,0
56,NPCC_S7:BRANCH_ROW:94,76,77,0,4611.31325301205,0,0,0,0,0.670556624116166,-360,360,0,0,0,0,0,0
57,NPCC_S7:BRANCH_ROW:95,78,79,0,908.848753535103,0,0,0,0,1.40859729259455,-360,360,0,0,0,0,0,0
58,NPCC_S7:BRANCH_ROW:96,78,80,1,984.654731457801,350.917843973486,325.713158213485,0,0,5.16538076460312,-360,360,0,0,0,0,8.5265128291212e-14,0
59,NPCC_S7:BRANCH_ROW:97,78,81,0,503.818330764024,0,0,0,0,-0.0974392959383241,-360,360,0,0,0,0,0,0
60,NPCC_S7:BRANCH_ROW:98,78,82,1,451.473569126203,144.851114381899,146.760517702809,0,0,2.01999881754702,-360,360,0,0,0,0,2.05074992573796e-13,0
61,NPCC_S7:BRANCH_ROW:219,40,41,1,2500,198.008674601752,195.222070679602,0,0,1.39484824036098,-360,360,0,0,0,0,2.8421709430404e-14,0
62,NPCC_S7:BRANCH_ROW:220,49,48,1,2500,65.033616328864,67.5742759085809,0,0,-4.53289097854157,-360,360,0,0,0,0,1.09674751346014e-13,0
63,NPCC_S7:BRANCH_ROW:222,54,52,1,4583.01611665388,351.052999041394,384.899878820546,0,0,1.10049045416026,-360,360,0,0,0,0,1.0247593068766e-13,0
64,NPCC_S7:BRANCH_ROW:223,54,55,1,2500,574.806715848734,619.80237023926,0,0,2.41092543791296,-360,360,0,0,0,0,2.84273932039696e-12,0
65,NPCC_S7:BRANCH_ROW:224,56,57,1,2500,44.0260524345033,45.5552427217814,0,0,3.5133934043975,-360,360,0,0,0,0,8.91016057663624e-14,0
66,NPCC_S7:BRANCH_ROW:225,58,59,1,2500,225.319909044599,225.788913653573,0,0,1.36526360403967,-360,360,0,0,0,0,2.8421709430404e-14,0
67,NPCC_S7:BRANCH_ROW:226,60,61,1,2500,40.5388358439876,41.7528952311232,0,0,-0.121856717080569,-360,360,0,0,0,0,4.19070589548858e-14,0
68,NPCC_S7:BRANCH_ROW:227,75,76,1,2500,19.1914009194321,19.1917267977587,0,0,-0.0689260010164805,-360,360,0,0,0,0,7.49400541621981e-16,0
69,NPCC_S7:BRANCH_ROW:234,38,39,1,1216,291.922968926434,294.755169191469,0,0,2.76206917652218,-360,360,0,0,0,0,5.68438525400227e-14,0
70,NPCC_S7:BRANCH_ROW:235,73,9002,0,2432,0,0,0,0,2.33015905466109,-360,360,0,0,0,0,0,0
71,NPCC_S7:BRANCH_ROW:236,9002,74,0,2432,0,0,0,0,2.11165606752848,-360,360,0,0,0,0,0,0
72,NPCC_S7:BRANCH_ROW:237,74,78,1,866.851485148515,192.597152914387,192.337191247173,0,0,1.40185682238513,-360,360,0,0,0,0,1.60360613676858e-12,0
