branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,103.345799063672,110.473913129476,0,0,-0.976667376971603,-360,360,0,0,0,0,9.9475983006414e-14,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,507.62043206993,507.391118988323,0,0,2.13907934684058,-360,360,0,0,0,0,2.85833423923672e-12,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,120.447684604905,118.749728540542,0,0,1.03543357282334,-360,360,0,0,0,0,2.5618982671915e-14,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-1.24909020057519,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,73.126356072245,138.558046608695,0,0,-1.22187007551425,-360,360,0,0,0,0,3.57820178806326e-13,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,406.83982167522,403.605736365036,0,0,4.32444116504433,-360,360,0,0,0,0,7.81758479642416e-13,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,406.83982167522,403.605736365036,0,0,4.32444116504433,-360,360,0,0,0,0,7.81758479642416e-13,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-0.394222908937032,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,491.726660835295,501.644776081424,0,0,-1.28831382469896,-360,360,0,0,0,0,0,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,45.5299354178649,49.5481723827748,0,0,3.29294303799383,-360,360,0,0,0,0,7.105427357601e-15,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,289.93576228811,291.680809832643,0,0,1.8903008644615,-360,360,0,0,0,0,5.72857867687912e-14,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,213.132158838777,233.197380937254,0,0,-1.49892154190321,-360,360,0,0,0,0,5.6843418860808e-14,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,213.132158838777,233.197380937254,0,0,-1.49892154190321,-360,360,0,0,0,0,5.6843418860808e-14,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,356.690311901942,353.752449619769,0,0,4.35881900460496,-360,360,0,0,0,0,7.105427357601e-15,0
15,NPCC_S7:BRANCH_ROW:47,44,48,0,6896.14528055676,0,0,0,0,6.37698401248928,-360,360,0,0,0,0,0,0
16,NPCC_S7:BRANCH_ROW:48,45,46,1,2040.85471944324,5.72408830081582,19.4035589901022,0,0,-1.2897146246403,-360,360,0,0,0,0,3.58036167304945e-15,0
17,NPCC_S7:BRANCH_ROW:49,45,51,1,489.56239109923,42.4304090823163,44.7462381728616,0,0,-5.27279808270412,-360,360,0,0,0,0,8.96136374395655e-14,0
18,NPCC_S7:BRANCH_ROW:50,45,71,1,166.495119914644,25.452888013167,30.2294729183933,0,0,-9.85596268037734,-360,360,0,0,0,0,5.02429586778808e-15,0
19,NPCC_S7:BRANCH_ROW:51,46,47,1,2500,46.5136160314072,48.3153628142625,0,0,-4.17192848116846,-360,360,0,0,0,0,1.06581410364015e-14,0
20,NPCC_S7:BRANCH_ROW:52,46,49,1,2500,21.6689577159303,20.6074238833605,0,0,8.61673007096238,-360,360,0,0,0,0,3.5596458096435e-15,0
21,NPCC_S7:BRANCH_ROW:53,47,48,1,2500,330.455332958435,338.990809005402,0,0,7.47980811369309,-360,360,0,0,0,0,0,0
22,NPCC_S7:BRANCH_ROW:54,50,51,1,2500,306.292815570135,325.070463822318,0,0,2.47524332826555,-360,360,0,0,0,0,2.8421709430404e-14,0
23,NPCC_S7:BRANCH_ROW:55,50,52,1,2858.06690137886,648.654361270644,634.925019445974,0,0,8.42556859735278,-360,360,0,0,0,0,5.6843418860808e-14,0
24,NPCC_S7:BRANCH_ROW:56,51,53,1,290.964700741948,111.924205029264,105.837123419496,0,0,14.2623878371648,-360,360,0,0,0,0,6.0291550413457e-14,0
25,NPCC_S7:BRANCH_ROW:57,51,72,1,2500,312.499689173072,316.663927345324,0,0,-3.62681344940125,-360,360,0,0,0,0,7.105427357601e-13,0
26,NPCC_S7:BRANCH_ROW:58,52,53,1,2500,389.96588888324,412.155864864719,0,0,8.31206256807758,-360,360,0,0,0,0,5.6843418860808e-14,0
27,NPCC_S7:BRANCH_ROW:59,53,55,1,997.983883346124,114.716005865357,126.103084800752,0,0,-3.27076909925139,-360,360,0,0,0,0,1.58882185807825e-14,0
28,NPCC_S7:BRANCH_ROW:60,53,65,1,785.968397879188,93.6869917716128,94.2267149790721,0,0,1.7188945527317,-360,360,0,0,0,0,1.46482137552712e-14,0
29,NPCC_S7:BRANCH_ROW:61,54,56,1,789.941803,52.2509437052446,55.2442944236557,0,0,-0.337219199725475,-360,360,0,0,0,0,1.61446896124409e-12,0
30,NPCC_S7:BRANCH_ROW:62,54,62,1,789.941803,49.7340348967268,58.3172739829791,0,0,1.0766243317824,-360,360,0,0,0,0,2.0021677192411e-13,0
31,NPCC_S7:BRANCH_ROW:65,55,57,1,789.941803,98.1850967641662,100.533006199652,0,0,1.60539784476763,-360,360,0,0,0,0,1.58882185807825e-14,0
32,NPCC_S7:BRANCH_ROW:66,55,59,1,789.941803,68.3179183865958,69.2274609325017,0,0,1.20732338472841,-360,360,0,0,0,0,1.4210854715202e-14,0
33,NPCC_S7:BRANCH_ROW:67,56,58,1,2500,387.940205868097,377.6789900573,0,0,2.03614024922296,-360,360,0,0,0,0,8.03887338846093e-14,0
34,NPCC_S7:BRANCH_ROW:68,57,59,1,2500,33.0997683228189,31.4952550505374,0,0,-0.398074460039217,-360,360,0,0,0,0,3.5527136788005e-15,0
35,NPCC_S7:BRANCH_ROW:69,58,60,1,2500,185.123062917371,194.513975232681,0,0,-0.81835739637733,-360,360,0,0,0,0,4.5774892484984e-13,0
36,NPCC_S7:BRANCH_ROW:70,58,62,1,2500,81.0710953112506,80.1664910617574,0,0,-0.62229671771509,-360,360,0,0,0,0,7.39954442581298e-13,0
37,NPCC_S7:BRANCH_ROW:71,59,61,1,2500,88.7544070743757,96.179695133886,0,0,-1.08967591482097,-360,360,0,0,0,0,2.1316282072803e-14,0
38,NPCC_S7:BRANCH_ROW:73,62,63,1,620,31.0371315825395,33.6629558517746,0,0,-1.53727655197361,-360,360,0,0,0,0,1.74227918637928e-13,0
39,NPCC_S7:BRANCH_ROW:74,63,64,1,2500,113.193570032933,116.227475821198,0,0,2.67155292411898,-360,360,0,0,0,0,4.49386683977818e-14,0
40,NPCC_S7:BRANCH_ROW:75,63,67,1,2500,146.71458896004,146.862915590988,0,0,-8.22217556367988,-360,360,0,0,0,0,0,0
41,NPCC_S7:BRANCH_ROW:76,64,65,1,2500,154.449920942014,163.577672446278,0,0,5.02369096875392,-360,360,0,0,0,0,5.123796534383e-14,0
42,NPCC_S7:BRANCH_ROW:77,64,68,1,2500,85.1158849619408,84.8353675271768,0,0,-12.0841488938096,-360,360,0,0,0,0,1.00485917355762e-14,0
43,NPCC_S7:BRANCH_ROW:78,66,67,1,2500,58.1756260397045,57.7011539927858,0,0,0.735751508851325,-360,360,0,0,0,0,1.4210854715202e-14,0
44,NPCC_S7:BRANCH_ROW:79,66,69,1,2500,79.1753482320944,73.2973558298532,0,0,-1.25388046276542,-360,360,0,0,0,0,6.73864660443165e-13,0
45,NPCC_S7:BRANCH_ROW:81,67,68,1,2500,73.5652036478709,70.9185480256603,0,0,-1.19042040601076,-360,360,0,0,0,0,1.58882185807825e-14,0
46,NPCC_S7:BRANCH_ROW:82,67,70,1,2500,65.3024010362306,68.8312634810542,0,0,-2.61310439809484,-360,360,0,0,0,0,1.00485917355762e-14,0
47,NPCC_S7:BRANCH_ROW:84,68,71,1,2500,19.2122263729815,22.0727229126543,0,0,-3.4566071250062,-360,360,0,0,0,0,3.97205464519564e-15,0
48,NPCC_S7:BRANCH_ROW:85,69,71,1,2500,163.890938962444,155.494994146918,0,0,-2.65739555940022,-360,360,0,0,0,0,8.64412545851425e-14,0
49,NPCC_S7:BRANCH_ROW:86,70,71,1,2500,68.8312634810543,67.5097979107899,0,0,-2.03392313292213,-360,360,0,0,0,0,2.24693341988909e-14,0
50,NPCC_S7:BRANCH_ROW:87,71,72,1,2500,154.133453047752,149.389981740256,0,0,0.956351148271976,-360,360,0,0,0,0,7.7917093930542e-13,0
51,NPCC_S7:BRANCH_ROW:88,73,74,0,1599.84337349398,0,0,0,0,4.44480688091068,-360,360,0,0,0,0,0,0
52,NPCC_S7:BRANCH_ROW:89,73,74,0,1599.84337349398,0,0,0,0,4.44480688091068,-360,360,0,0,0,0,0,0
53,NPCC_S7:BRANCH_ROW:90,74,77,1,2500,164.424089001864,165.397625198415,0,0,-0.423528424486172,-360,360,0,0,0,0,3.12998914175489e-12,0
54,NPCC_S7:BRANCH_ROW:91,74,78,1,2889.50495049505,533.605100687747,532.24757542892,0,0,1.43475698423072,-360,360,0,0,0,0,2.80078935455778e-12,0
55,NPCC_S7:BRANCH_ROW:92,74,78,1,2889.50495049505,533.605100687747,532.24757542892,0,0,1.43475698423072,-360,360,0,0,0,0,2.80078935455778e-12,0
56,NPCC_S7:BRANCH_ROW:94,76,77,0,4611.31325301205,0,0,0,0,0.788561264368891,-360,360,0,0,0,0,0,0
57,NPCC_S7:BRANCH_ROW:95,78,79,0,908.848753535103,0,0,0,0,2.54186406893895,-360,360,0,0,0,0,0,0
58,NPCC_S7:BRANCH_ROW:96,78,80,1,984.654731457801,236.71207386591,209.77595862613,0,0,2.3355087204859,-360,360,0,0,0,0,1.53055589383215e-13,0
59,NPCC_S7:BRANCH_ROW:97,78,81,0,503.818330764024,0,0,0,0,-1.14742987150106,-360,360,0,0,0,0,0,0
60,NPCC_S7:BRANCH_ROW:98,78,82,1,451.473569126203,306.404610596892,282.332486945503,0,0,3.58980304466942,-360,360,0,0,0,0,3.81317245938781e-13,0
61,NPCC_S7:BRANCH_ROW:219,40,41,1,2500,222.690944593862,229.675570543867,0,0,0.671653057674095,-360,360,0,0,0,0,4.2632564145606e-14,0
62,NPCC_S7:BRANCH_ROW:220,49,48,1,2500,51.0498025653256,52.3684235487634,0,0,-5.30885043843775,-360,360,0,0,0,0,1.77635683940025e-15,0
63,NPCC_S7:BRANCH_ROW:222,54,52,1,4583.01611665388,267.647502514351,257.510168827137,0,0,-2.7963654481276,-360,360,0,0,0,0,7.15640357612652e-13,0
64,NPCC_S7:BRANCH_ROW:223,54,55,1,2500,924.398824604508,821.586108616469,0,0,2.24492802069859,-360,360,0,0,0,0,3.20800405905231e-12,0
65,NPCC_S7:BRANCH_ROW:224,56,57,1,2500,76.6664636203184,70.6239759221194,0,0,4.18754506519169,-360,360,0,0,0,0,2.24693341988909e-14,0
66,NPCC_S7:BRANCH_ROW:225,58,59,1,2500,327.18881252885,323.560004546314,0,0,1.75333035592951,-360,360,0,0,0,0,3.01122612717351e-13,0
67,NPCC_S7:BRANCH_ROW:226,60,61,1,2500,283.568437794782,346.583508853391,0,0,1.48201183748587,-360,360,0,0,0,0,2.36195349694337e-13,0
