scenario_id,model_gen_row,generator_key,model_bus,zone,online,pmin_mw,pmax_mw,within_zone_capacity_share,raw_prior_mw,bounded_prior_mw,clipped_prior_mw,sigma_before_floor_mw,sigma_mw,observed_generator_dispatch,solved_pg_mw,deviation_from_bounded_prior_mw,deviation_from_raw_source_assignment_mw,electrical_baseline_qualified
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,1,NPCC_S7:GEN_ROW:10:BUS:42,42,F,1,0,568.003995,0.261993979858879,33.2383916703452,33.2383916703452,0,25.5926737494776,25.5926737494776,0,41.9559185420981,8.71752687175288,8.71752687175288,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,2,NPCC_S7:GEN_ROW:11:BUS:47,47,D,1,0,944.920662,0.959329106258799,349.629812875887,349.629812875887,0,53.5446280642985,53.5446280642985,0,382.589167291311,32.9593544154235,32.9593544154235,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,3,NPCC_S7:GEN_ROW:12:BUS:48,48,D,1,0,40.0600457,0.0406708937412013,14.8226055849443,14.8226055849443,0,11.0248820945981,11.0248820945981,0,16.2335988770213,1.41099329207697,1.41099329207697,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,4,NPCC_S7:GEN_ROW:13:BUS:50,50,C,1,0,1105.24857748821,0.440127659082592,417.632601543061,417.632601543061,0,94.4270281576594,94.4270281576594,0,529.599534605126,111.966933062065,111.966933062065,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,5,NPCC_S7:GEN_ROW:14:BUS:51,51,C,1,0,292.878562141814,0.116628927262589,110.667987577466,110.667987577466,0,48.6082662690835,48.6082662690835,0,140.38500402593,29.717016448464,29.717016448464,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,6,NPCC_S7:GEN_ROW:15:BUS:53,53,B,1,0,288.8,1,212.767959405143,212.767959405143,0,50,50,0,243.458074936548,30.6901155314048,30.6901155314048,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,7,NPCC_S7:GEN_ROW:16:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,88.9329996009085,88.9329996009085,0,34.1565901731236,34.1565901731236,0,102.975023616803,14.0420240158948,14.0420240158948,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,8,NPCC_S7:GEN_ROW:17:BUS:54,54,A,1,0,197.192650893643,0.152531444069959,88.9329996009085,88.9329996009085,0,34.1565901731236,34.1565901731236,0,102.975023616803,14.0420240158948,14.0420240158948,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,9,NPCC_S7:GEN_ROW:18:BUS:55,55,A,1,0,197.192650893643,0.152531444069959,88.9329996009085,88.9329996009085,0,34.1565901731236,34.1565901731236,0,102.938233961167,14.0052343602583,14.0052343602583,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,10,NPCC_S7:GEN_ROW:19:BUS:56,56,A,1,0,495.093851384339,0.382962446924767,223.285102604171,223.285102604171,0,54.1218848118265,54.1218848118265,0,258.404699010083,35.1195964059111,35.1195964059111,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,11,NPCC_S7:GEN_ROW:20:BUS:57,57,A,1,0,14.3166985641929,0.0110741789636393,6.45676673002592,6.45676673002592,0,9.20344850599875,9.20344850599875,0,7.47606828965717,1.01930155963125,1.01930155963125,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,12,NPCC_S7:GEN_ROW:21:BUS:60,60,A,1,0,59.5351288283759,0.0460513063338303,26.8500756206664,26.8500756206664,0,18.767904941149,18.767904941149,0,31.079633225734,4.22955760506765,4.22955760506765,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,13,NPCC_S7:GEN_ROW:22:BUS:61,61,A,1,0,132.276368542162,0.102317735567885,59.6560479179041,59.6560479179041,0,27.9750117722964,27.9750117722964,0,69.014303890408,9.35825597250385,9.35825597250385,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,14,NPCC_S7:GEN_ROW:23:BUS:65,65,C,1,0,7.481832143219,0.0029793852115399,2.82710793383888,2.82710793383888,0,7.76909298824386,7.76909298824386,0,3.57973002573091,0.752622091892026,0.752622091892026,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,15,NPCC_S7:GEN_ROW:24:BUS:68,68,C,1,0,271.054008885173,0.107938041129808,102.421295258893,102.421295258893,0,46.762126967653,46.762126967653,0,130.073181666142,27.651886407249,27.651886407249,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,16,NPCC_S7:GEN_ROW:25:BUS:71,71,C,1,0,643.677757785503,0.256322777072914,243.222042547467,243.222042547467,0,72.0610507602933,72.0610507602933,0,309.021595075706,65.7995525282388,65.7995525282388,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,17,NPCC_S7:GEN_ROW:26:BUS:72,72,C,1,0,190.859261556085,0.0760032102405563,72.1186632181898,72.1186632181898,0,39.2394542871925,39.2394542871925,0,91.489128355874,19.3704651376843,19.3704651376843,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,18,NPCC_S7:GEN_ROW:27:BUS:78,78,I,1,0,565.099092,1,0,0,0,50,50,0,34.3444320999223,34.3444320999223,34.3444320999223,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,19,NPCC_S7:GEN_ROW:28:BUS:79,79,J,1,0,577.453484,0.137584662066256,59.3812659581599,59.3812659581599,0,24.0135130931821,24.0135130931821,0,67.3180540590548,7.93678810089494,7.93678810089494,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,20,NPCC_S7:GEN_ROW:29:BUS:80,80,K,1,0,584.929342,0.245260658963372,35.7450066187935,35.7450066187935,0,24.7618991074681,24.7618991074681,0,44.2239851377733,8.47897851897985,8.47897851897985,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,21,NPCC_S7:GEN_ROW:30:BUS:82,82,J,1,0,619.623976,0.147632246939755,63.7177835659374,63.7177835659374,0,24.8748977709866,24.8748977709866,0,72.2421561571587,8.52437259122135,8.52437259122135,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,22,NPCC_S7:GEN_ROW:49:BUS:79,79,J,1,0,1200,0.285913236397596,123.399583038609,123.399583038609,0,34.6168718644106,34.6168718644106,0,139.892938714154,16.4933556755454,16.4933556755454,1
S3_2019_SHOULDER_LIGHT_LOAD_PUBLIC,23,NPCC_S7:GEN_ROW:50:BUS:82,82,J,1,0,900,0.214434927298197,92.5496872789565,92.5496872789565,0,29.9790904341304,29.9790904341304,0,104.931285826995,12.3815985480384,12.3815985480384,1
