branch_row,device_key,from_bus,to_bus,online,rate_a_mva,from_mva,to_mva,from_overload_mva,to_overload_mva,angle_deg,angle_min_deg,angle_max_deg,angle_below_min_deg,angle_above_max_deg,violated,invalid_limit_bounds,stored_terminal_flow_error_mva,stored_terminal_flow_inconsistent
1,NPCC_S7:BRANCH_ROW:33,37,38,1,2500,64.8334564448015,35.2570597353543,0,0,0.0733767357213937,-360,360,0,0,0,0,1.59069184361707e-12,0
2,NPCC_S7:BRANCH_ROW:34,37,39,1,3388,784.491275480124,778.53899300717,0,0,2.79383452288493,-360,360,0,0,0,0,1.17185710042169e-13,0
3,NPCC_S7:BRANCH_ROW:35,37,40,1,2500,149.543474364171,150.230694129458,0,0,0.00752843017429738,-360,360,0,0,0,0,1.24344978758018e-14,0
4,NPCC_S7:BRANCH_ROW:36,37,43,0,3745.98196383403,0,0,0,0,-3.7369875481004,-360,360,0,0,0,0,0,0
5,NPCC_S7:BRANCH_ROW:37,38,69,1,1216,55.1797739725692,72.8059946862734,0,0,-1.00202031291931,-360,360,0,0,0,0,7.90269195556407e-13,0
6,NPCC_S7:BRANCH_ROW:38,39,73,1,2500,590.293538184507,585.9254849122,0,0,5.22011060605811,-360,360,0,0,0,0,2.27484670653867e-13,0
7,NPCC_S7:BRANCH_ROW:39,39,73,1,2500,590.293538184507,585.9254849122,0,0,5.22011060605811,-360,360,0,0,0,0,2.27484670653867e-13,0
8,NPCC_S7:BRANCH_ROW:40,40,44,0,1328.76341358641,0,0,0,0,-4.63258396213712,-360,360,0,0,0,0,0,0
9,NPCC_S7:BRANCH_ROW:41,41,42,1,2500,345.684517703649,346.242413345444,0,0,-1.72562239951477,-360,360,0,0,0,0,2.8421709430404e-14,0
10,NPCC_S7:BRANCH_ROW:42,41,45,1,314.254622579561,22.956441973762,18.7207809702943,0,0,-1.94301396026065,-360,360,0,0,0,0,1.11022302462516e-16,0
11,NPCC_S7:BRANCH_ROW:43,43,44,1,2500,255.786263814524,251.21159310357,0,0,-0.888067983862428,-360,360,0,0,0,0,2.8421709430404e-14,0
12,NPCC_S7:BRANCH_ROW:44,43,50,1,3463.47124449306,137.59640448588,140.989810483469,0,0,-1.7764848005597,-360,360,0,0,0,0,3.5527136788005e-15,0
13,NPCC_S7:BRANCH_ROW:45,43,50,1,3463.47124449306,137.59640448588,140.989810483469,0,0,-1.7764848005597,-360,360,0,0,0,0,3.5527136788005e-15,0
14,NPCC_S7:BRANCH_ROW:46,44,45,1,2500,426.070179357808,413.969938753035,0,0,4.09069409533546,-360,360,0,0,0,0,2.8421709430404e-14,0
15,NPCC_S7:BRANCH_ROW:47,44,48,0,6896.14528055676,0,0,0,0,-20.3224867632397,-360,360,0,0,0,0,0,0
16,NPCC_S7:BRANCH_ROW:48,45,46,1,2040.85471944324,85.6623604305988,86.2726835161842,0,0,-18.2697898714923,-360,360,0,0,0,0,5.72857867687912e-14,0
17,NPCC_S7:BRANCH_ROW:49,45,51,1,489.56239109923,68.042534184454,66.798049116835,0,0,-3.00374728986942,-360,360,0,0,0,0,2.39808173319034e-14,0
18,NPCC_S7:BRANCH_ROW:50,45,71,1,166.495119914644,12.7956759479823,7.66216733949799,0,0,-1.6627972785892,-360,360,0,0,0,0,0,0
19,NPCC_S7:BRANCH_ROW:51,46,47,1,2500,99.7338251567426,98.2813221596649,0,0,-8.81422460982647,-360,360,0,0,0,0,9.34573054533836e-14,0
20,NPCC_S7:BRANCH_ROW:52,46,49,1,2500,21.8660004926761,19.2512523435189,0,0,-1.92382321589609,-360,360,0,0,0,0,2.02535841449094e-14,0
21,NPCC_S7:BRANCH_ROW:53,47,48,1,2500,559.926122940929,684.353789483925,0,0,2.67083362274362,-360,360,0,0,0,0,4.68742840168677e-13,0
22,NPCC_S7:BRANCH_ROW:54,50,51,1,2500,963.592371646455,805.673957042661,0,0,1.97536362216332,-360,360,0,0,0,0,2.29143147075165e-13,0
23,NPCC_S7:BRANCH_ROW:55,50,52,1,2858.06690137886,301.023738639534,366.010670663713,0,0,2.87400948675509,-360,360,0,0,0,0,5.85928550210846e-14,0
24,NPCC_S7:BRANCH_ROW:56,51,53,1,290.964700741948,91.3144886042608,85.2182637980059,0,0,7.11969615691303,-360,360,0,0,0,0,1.46482137552712e-14,0
25,NPCC_S7:BRANCH_ROW:57,51,72,1,2500,147.327411065565,136.069933845014,0,0,-1.46066877222588,-360,360,0,0,0,0,7.07980160943927e-13,0
26,NPCC_S7:BRANCH_ROW:58,52,53,1,2500,325.307996410948,335.171171743964,0,0,6.22105029232125,-360,360,0,0,0,0,1.17185710042169e-13,0
27,NPCC_S7:BRANCH_ROW:59,53,55,1,997.983883346124,84.6828399213374,100.316819691538,0,0,-4.92647187460217,-360,360,0,0,0,0,5.85928550210846e-14,0
28,NPCC_S7:BRANCH_ROW:60,53,65,1,785.968397879188,231.174768713087,196.455748246124,0,0,-2.59703438098234,-360,360,0,0,0,0,3.5527136788005e-15,0
29,NPCC_S7:BRANCH_ROW:61,54,56,1,789.941803,171.57910898242,170.867599212004,0,0,0.0518158007765672,-360,360,0,0,0,0,2.05345621318298e-12,0
30,NPCC_S7:BRANCH_ROW:62,54,62,1,789.941803,56.9296868662917,49.6367065010916,0,0,1.76691118368619,-360,360,0,0,0,0,9.2370555648813e-14,0
31,NPCC_S7:BRANCH_ROW:65,55,57,1,789.941803,61.9937058491675,62.2138638667433,0,0,0.949101873542591,-360,360,0,0,0,0,3.86577042625488e-13,0
32,NPCC_S7:BRANCH_ROW:66,55,59,1,789.941803,64.4290670181173,65.0586369055824,0,0,0.799157541227181,-360,360,0,0,0,0,5.02429586778808e-14,0
33,NPCC_S7:BRANCH_ROW:67,56,58,1,2500,198.891552689302,197.535155823699,0,0,1.70733641249007,-360,360,0,0,0,0,1.43877886114242e-12,0
34,NPCC_S7:BRANCH_ROW:68,57,59,1,2500,48.8737630321607,50.3598248429175,0,0,-0.14994433231541,-360,360,0,0,0,0,7.105427357601e-15,0
35,NPCC_S7:BRANCH_ROW:69,58,60,1,2500,62.3544639616731,68.3810495728597,0,0,-1.25639690157117,-360,360,0,0,0,0,3.6723787979535e-13,0
